TimeStamp;Source1;Source2;Source3
10:57:10,587;F;F;H
10:57:10,591;B;E;C
10:57:10,592;H;F;B
10:57:10,595;B;J;C
10:57:10,595;I;I;I
10:57:10,595;E;G;J
10:57:10,598;I;C;J
10:57:10,598;J;F;J
10:57:10,598;D;G;B
10:57:10,598;E;I;H
10:57:10,598;G;C;G
10:57:10,598;J;C;B
10:57:10,599;C;C;G
10:57:10,603;I;B;I
10:57:10,607;E;F;E
10:57:10,608;B;E;C
10:57:10,611;J;E;D
10:57:10,615;E;C;J
10:57:10,616;D;I;H
10:57:10,619;D;E;F
10:57:10,620;D;I;B
10:57:10,623;D;B;E
10:57:10,624;B;E;G
10:57:10,626;I;I;B
10:57:10,630;C;I;B
10:57:10,630;H;H;I
10:57:10,631;F;F;E
10:57:10,635;I;F;F
10:57:10,637;D;I;G
10:57:10,638;B;B;C
10:57:10,642;E;C;I
10:57:10,646;B;J;G
10:57:10,647;G;G;H
10:57:10,649;E;G;D
10:57:10,653;B;H;H
10:57:10,654;J;H;D
10:57:10,656;E;C;D
10:57:10,657;J;E;J
10:57:10,658;E;F;D
10:57:10,661;H;H;J
10:57:10,661;G;G;I
10:57:10,662;I;H;J
10:57:10,663;E;G;B
10:57:10,664;F;F;F
10:57:10,668;I;F;F
10:57:10,672;D;I;I
10:57:10,676;B;I;G
10:57:10,677;F;D;H
10:57:10,679;H;D;B
10:57:10,683;G;I;E
10:57:10,687;C;B;J
10:57:10,688;J;I;H
10:57:10,689;C;I;J
10:57:10,691;D;C;B
10:57:10,693;C;G;E
10:57:10,693;D;D;E
10:57:10,695;E;C;I
10:57:10,699;F;F;J
10:57:10,700;F;I;J
10:57:10,703;I;B;G
10:57:10,707;I;B;F
10:57:10,707;F;G;H
10:57:10,707;F;J;G
10:57:10,711;G;D;J
10:57:10,712;H;D;E
10:57:10,716;I;H;G
10:57:10,716;C;G;J
10:57:10,717;H;I;G
10:57:10,720;H;D;E
10:57:10,724;B;C;I
10:57:10,727;B;D;D
10:57:10,728;I;E;I
10:57:10,731;C;J;C
10:57:10,735;I;H;D
10:57:10,736;H;G;I
10:57:10,739;J;C;G
10:57:10,743;I;E;G
10:57:10,746;D;J;H
10:57:10,748;B;E;H
10:57:10,750;E;G;J
10:57:10,751;G;E;I
10:57:10,755;C;B;H
10:57:10,756;H;J;B
10:57:10,758;J;D;C
10:57:10,762;E;F;C
10:57:10,763;J;B;E
10:57:10,766;B;E;H
10:57:10,769;F;E;I
10:57:10,770;C;G;J
10:57:10,773;G;H;B
10:57:10,773;E;H;J
10:57:10,775;G;J;B
10:57:10,777;J;H;B
10:57:10,777;B;C;F
10:57:10,777;I;G;E
10:57:10,778;E;B;C
10:57:10,781;B;E;E
10:57:10,785;B;F;J
10:57:10,787;E;G;F
10:57:10,790;G;D;B
10:57:10,793;G;C;F
10:57:10,795;J;G;F
10:57:10,797;D;H;H
10:57:10,801;G;H;E
10:57:10,805;E;H;J
10:57:10,806;B;G;J
10:57:10,809;H;E;H
10:57:10,809;G;H;H
10:57:10,813;F;E;E
10:57:10,813;J;G;G
10:57:10,814;C;D;C
10:57:10,817;C;H;H
10:57:10,821;D;F;H
10:57:10,822;J;H;I
10:57:10,825;J;G;D
10:57:10,825;I;D;C
10:57:10,825;B;H;J
10:57:10,825;B;B;D
10:57:10,825;F;F;E
10:57:10,825;D;J;C
10:57:10,826;G;H;J
10:57:10,826;E;D;I
10:57:10,829;B;H;D
10:57:10,829;H;E;F
10:57:10,829;D;B;I
10:57:10,833;H;F;F
10:57:10,833;E;E;H
10:57:10,835;C;C;C
10:57:10,835;I;F;B
10:57:10,836;C;B;I
10:57:10,838;G;E;E
10:57:10,838;G;G;G
10:57:10,838;B;C;G
10:57:10,838;H;E;G
10:57:10,842;H;H;C
10:57:10,846;I;H;G
10:57:10,847;G;J;F
10:57:10,849;F;B;D
10:57:10,853;E;I;B
10:57:10,855;F;D;E
10:57:10,858;J;B;E
10:57:10,859;E;C;E
10:57:10,859;F;C;C
10:57:10,859;E;I;D
10:57:10,859;F;C;J
10:57:10,861;I;B;D
10:57:10,863;D;E;C
10:57:10,865;D;F;H
10:57:10,869;F;J;D
10:57:10,870;H;H;H
10:57:10,873;E;E;B
10:57:10,874;I;E;J
10:57:10,877;I;B;J
10:57:10,878;D;I;E
10:57:10,881;C;J;H
10:57:10,885;I;E;G
10:57:10,889;G;C;B
10:57:10,890;J;B;E
10:57:10,890;G;F;E
10:57:10,893;E;F;D
10:57:10,897;E;D;G
10:57:10,898;I;H;D
10:57:10,901;E;E;J
10:57:10,904;D;C;I
10:57:10,906;F;H;I
10:57:10,909;D;F;I
10:57:10,912;J;B;I
10:57:10,914;H;J;G
10:57:10,916;B;D;F
10:57:10,920;J;C;E
10:57:10,924;B;I;E
10:57:10,925;H;H;G
10:57:10,925;D;H;I
10:57:10,925;E;B;C
10:57:10,928;H;H;F
10:57:10,932;G;C;C
10:57:10,933;D;E;E
10:57:10,936;E;C;C
10:57:10,940;C;E;I
10:57:10,941;D;J;H
10:57:10,944;B;D;H
10:57:10,945;D;B;E
10:57:10,948;D;J;I
10:57:10,949;F;F;H
10:57:10,952;C;F;I
10:57:10,955;H;G;G
10:57:10,957;I;G;H
10:57:10,959;I;G;D
10:57:10,963;H;C;D
10:57:10,965;E;F;I
10:57:10,967;G;H;C
10:57:10,971;J;G;C
10:57:10,975;D;F;D
10:57:10,976;I;I;E
10:57:10,979;G;F;B
10:57:10,983;G;F;G
10:57:10,984;H;G;E
10:57:10,986;F;I;H
10:57:10,990;J;J;D
10:57:10,992;H;C;F
10:57:10,992;E;J;C
10:57:10,994;I;C;C
10:57:10,996;B;I;I
10:57:10,998;F;F;E
10:57:10,999;C;I;B
10:57:11,002;F;C;G
10:57:11,006;D;E;G
10:57:11,006;E;I;E
10:57:11,007;E;J;G
10:57:11,007;B;E;H
10:57:11,010;D;H;B
10:57:11,011;I;C;E
10:57:11,014;F;C;C
10:57:11,017;B;D;F
10:57:11,017;F;C;J
10:57:11,019;G;H;F
10:57:11,021;D;H;J
10:57:11,025;C;C;H
10:57:11,029;D;I;G
10:57:11,030;G;H;B
10:57:11,033;E;I;D
10:57:11,035;C;G;G
10:57:11,035;J;F;G
10:57:11,037;G;I;I
10:57:11,038;G;G;B
10:57:11,038;H;B;C
10:57:11,038;B;B;B
10:57:11,043;F;D;B
10:57:11,043;E;G;B
10:57:11,043;D;E;E
10:57:11,043;I;J;J
10:57:11,044;F;J;B
10:57:11,048;C;C;G
10:57:11,052;E;H;E
10:57:11,053;J;G;E
10:57:11,056;G;I;F
10:57:11,060;C;B;G
10:57:11,061;G;I;D
10:57:11,064;C;D;F
10:57:11,068;J;B;E
10:57:11,072;I;E;I
10:57:11,073;B;I;I
10:57:11,076;B;C;E
10:57:11,076;C;J;D
10:57:11,079;D;F;F
10:57:11,080;H;C;J
10:57:11,084;J;D;G
10:57:11,085;I;G;F
10:57:11,088;G;G;J
10:57:11,089;C;H;B
10:57:11,091;I;C;F
10:57:11,096;I;G;I
10:57:11,099;I;I;D
10:57:11,101;E;F;G
10:57:11,103;G;C;C
10:57:11,107;I;D;I
10:57:11,108;B;E;I
10:57:11,111;E;G;I
10:57:11,112;G;F;B
10:57:11,112;D;G;J
10:57:11,116;G;F;E
10:57:11,120;B;C;H
10:57:11,122;D;B;I
10:57:11,124;I;E;J
10:57:11,125;C;D;C
10:57:11,129;F;C;D
10:57:11,132;D;J;E
10:57:11,133;C;B;J
10:57:11,134;G;I;C
10:57:11,136;C;F;B
10:57:11,140;J;J;C
10:57:11,141;J;E;E
10:57:11,144;E;D;H
10:57:11,148;C;I;C
10:57:11,149;C;G;I
10:57:11,152;J;C;E
10:57:11,156;B;H;B
10:57:11,156;B;E;F
10:57:11,156;B;I;J
10:57:11,156;J;E;C
10:57:11,157;B;C;G
10:57:11,157;G;F;G
10:57:11,157;G;B;G
10:57:11,157;E;G;E
10:57:11,160;I;B;G
10:57:11,162;D;J;B
10:57:11,166;F;B;I
10:57:11,167;D;H;C
10:57:11,170;E;J;B
10:57:11,174;J;D;D
10:57:11,175;B;D;H
10:57:11,178;F;I;B
10:57:11,179;J;D;E
10:57:11,182;J;F;H
10:57:11,185;B;H;H
10:57:11,189;I;D;B
10:57:11,190;B;I;J
10:57:11,193;D;C;I
10:57:11,196;C;E;E
10:57:11,196;E;I;D
10:57:11,197;D;I;C
10:57:11,197;E;G;H
10:57:11,197;C;J;E
10:57:11,197;G;D;H
10:57:11,198;G;E;J
10:57:11,198;C;J;B
10:57:11,198;F;E;C
10:57:11,199;E;H;C
10:57:11,199;B;J;C
10:57:11,199;G;I;F
10:57:11,200;I;J;G
10:57:11,201;B;E;I
10:57:11,203;D;I;D
10:57:11,203;G;E;F
10:57:11,204;E;I;J
10:57:11,208;C;E;B
10:57:11,210;F;E;C
10:57:11,210;F;B;D
10:57:11,211;C;C;E
10:57:11,211;F;F;E
10:57:11,212;G;J;F
10:57:11,213;E;E;H
10:57:11,213;H;E;G
10:57:11,213;I;C;G
10:57:11,213;E;B;G
10:57:11,213;J;I;G
10:57:11,214;C;H;E
10:57:11,214;F;D;D
10:57:11,215;J;C;E
10:57:11,215;D;F;C
10:57:11,215;E;E;C
10:57:11,216;G;I;I
10:57:11,216;B;B;B
10:57:11,216;B;C;G
10:57:11,216;E;F;B
10:57:11,217;D;F;E
10:57:11,217;C;D;E
10:57:11,218;G;C;H
10:57:11,221;C;B;D
10:57:11,225;H;G;F
10:57:11,228;D;C;F
10:57:11,228;E;I;C
10:57:11,229;B;F;F
10:57:11,229;I;H;C
10:57:11,229;B;G;D
10:57:11,230;E;F;C
10:57:11,233;F;B;I
10:57:11,234;E;J;E
10:57:11,237;F;G;J
10:57:11,241;D;G;H
10:57:11,242;J;J;H
10:57:11,245;I;H;E
10:57:11,246;B;I;G
10:57:11,250;F;J;H
10:57:11,250;G;D;J
10:57:11,250;H;C;F
10:57:11,250;E;F;H
10:57:11,250;H;E;B
10:57:11,250;G;I;H
10:57:11,250;D;D;E
10:57:11,250;C;C;H
10:57:11,250;J;J;E
10:57:11,251;B;G;I
10:57:11,251;J;I;G
10:57:11,253;B;H;D
10:57:11,253;J;J;C
10:57:11,254;F;G;G
10:57:11,254;H;D;C
10:57:11,256;J;F;I
10:57:11,257;F;I;H
10:57:11,258;G;E;I
10:57:11,259;G;G;H
10:57:11,259;B;D;B
10:57:11,259;E;I;J
10:57:11,259;B;I;D
10:57:11,260;D;B;F
10:57:11,260;E;G;H
10:57:11,261;G;B;G
10:57:11,266;H;D;F
10:57:11,266;C;D;E
10:57:11,266;F;F;B
10:57:11,267;J;I;H
10:57:11,268;I;B;B
10:57:11,270;G;H;C
10:57:11,274;E;C;B
10:57:11,275;G;I;F
10:57:11,278;E;F;E
10:57:11,282;H;H;F
10:57:11,283;I;J;B
10:57:11,286;D;G;E
10:57:11,290;E;C;F
10:57:11,291;I;H;I
10:57:11,293;J;J;J
10:57:11,294;F;E;J
10:57:11,294;B;E;I
10:57:11,294;F;G;H
10:57:11,295;G;F;B
10:57:11,300;H;E;D
10:57:11,304;C;D;H
10:57:11,304;F;C;H
10:57:11,304;D;G;D
10:57:11,304;D;H;F
10:57:11,305;E;C;G
10:57:11,308;I;G;E
10:57:11,312;F;J;F
10:57:11,312;D;I;H
10:57:11,313;I;F;C
10:57:11,316;G;H;J
10:57:11,320;B;J;B
10:57:11,321;B;C;J
10:57:11,321;I;F;F
10:57:11,321;B;C;C
10:57:11,321;I;J;E
10:57:11,322;C;J;F
10:57:11,322;E;D;H
10:57:11,322;B;C;E
10:57:11,323;D;H;G
10:57:11,323;F;F;C
10:57:11,323;D;G;G
10:57:11,323;H;G;B
10:57:11,324;G;F;H
10:57:11,324;H;I;F
10:57:11,324;H;J;B
10:57:11,324;B;F;I
10:57:11,324;H;J;G
10:57:11,328;I;H;C
10:57:11,329;C;C;G
10:57:11,331;F;F;H
10:57:11,335;J;C;I
10:57:11,336;D;B;I
10:57:11,339;E;B;C
10:57:11,339;G;C;D
10:57:11,340;C;J;H
10:57:11,342;J;G;I
10:57:11,346;D;J;E
10:57:11,348;H;G;E
10:57:11,350;D;J;B
10:57:11,355;I;I;C
10:57:11,356;J;F;C
10:57:11,358;D;F;F
10:57:11,363;I;E;E
10:57:11,363;D;G;D
10:57:11,366;H;J;I
10:57:11,368;B;I;I
10:57:11,370;J;E;D
10:57:11,374;G;I;F
10:57:11,375;I;B;G
10:57:11,378;E;E;E
10:57:11,382;F;C;B
10:57:11,386;J;C;J
10:57:11,387;H;B;E
10:57:11,390;J;H;J
10:57:11,394;E;C;G
10:57:11,395;F;G;B
10:57:11,397;I;I;B
10:57:11,398;E;G;B
10:57:11,401;H;C;D
10:57:11,405;C;C;E
10:57:11,406;F;I;I
10:57:11,409;C;J;C
10:57:11,413;H;J;B
10:57:11,414;D;D;B
10:57:11,416;I;I;F
10:57:11,419;I;H;C
10:57:11,424;J;J;B
10:57:11,427;H;E;G
10:57:11,429;G;D;D
10:57:11,431;B;D;F
10:57:11,435;D;C;J
10:57:11,439;G;G;C
10:57:11,441;F;B;C
10:57:11,443;J;G;G
10:57:11,447;H;D;B
10:57:11,448;J;I;I
10:57:11,451;H;C;E
10:57:11,454;E;I;I
10:57:11,458;B;B;B
10:57:11,460;G;D;E
10:57:11,462;G;J;F
10:57:11,467;G;I;B
10:57:11,470;C;I;D
10:57:11,471;J;B;C
10:57:11,472;J;I;I
10:57:11,474;G;D;I
10:57:11,475;E;C;E
10:57:11,477;J;E;C
10:57:11,478;E;J;F
10:57:11,478;E;F;I
10:57:11,478;G;C;C
10:57:11,478;E;E;G
10:57:11,479;B;B;G
10:57:11,479;I;J;J
10:57:11,479;H;I;F
10:57:11,480;D;G;D
10:57:11,480;C;D;H
10:57:11,480;F;D;B
10:57:11,481;C;I;D
10:57:11,481;F;H;G
10:57:11,482;G;E;H
10:57:11,486;J;F;F
10:57:11,487;F;H;B
10:57:11,488;J;G;E
10:57:11,491;F;B;C
10:57:11,491;E;C;G
10:57:11,492;G;D;F
10:57:11,492;I;J;D
10:57:11,493;B;F;J
10:57:11,493;D;E;J
10:57:11,493;J;H;I
10:57:11,493;E;C;I
10:57:11,494;J;J;G
10:57:11,494;J;G;D
10:57:11,495;I;H;E
10:57:11,495;G;J;H
10:57:11,495;C;J;E
10:57:11,496;J;B;I
10:57:11,496;H;C;C
10:57:11,496;D;H;C
10:57:11,497;C;C;E
10:57:11,497;G;D;F
10:57:11,497;E;E;J
10:57:11,497;G;J;G
10:57:11,498;C;F;D
10:57:11,498;C;H;E
10:57:11,499;J;F;B
10:57:11,500;E;D;D
10:57:11,500;G;E;J
10:57:11,501;C;F;H
10:57:11,502;D;I;G
10:57:11,504;C;F;B
10:57:11,504;J;D;B
10:57:11,505;B;I;J
10:57:11,508;G;G;B
10:57:11,511;D;I;C
10:57:11,513;E;D;E
10:57:11,515;J;G;C
10:57:11,515;H;D;H
10:57:11,515;C;F;H
10:57:11,520;E;F;D
10:57:11,523;D;F;D
10:57:11,525;H;I;C
10:57:11,527;C;D;B
10:57:11,527;J;G;F
10:57:11,528;J;D;E
10:57:11,531;E;F;E
10:57:11,536;B;G;I
10:57:11,539;D;I;B
10:57:11,540;G;J;E
10:57:11,541;D;D;I
10:57:11,543;J;C;D
10:57:11,546;G;J;F
10:57:11,547;H;H;H
10:57:11,548;H;F;B
10:57:11,552;F;I;J
10:57:11,555;C;J;F
10:57:11,559;J;D;E
10:57:11,560;H;I;G
10:57:11,563;D;J;J
10:57:11,564;E;G;H
10:57:11,566;E;E;B
10:57:11,567;H;I;B
10:57:11,571;E;E;I
10:57:11,572;I;B;B
10:57:11,572;E;I;C
10:57:11,575;J;I;H
10:57:11,576;F;H;B
10:57:11,577;C;C;C
10:57:11,579;B;B;J
10:57:11,582;B;C;F
10:57:11,582;D;G;C
10:57:11,582;G;D;J
10:57:11,587;E;J;I
10:57:11,588;I;I;C
10:57:11,590;E;G;G
10:57:11,594;J;G;E
10:57:11,595;J;F;B
10:57:11,598;E;F;B
10:57:11,602;H;C;H
10:57:11,603;J;B;J
10:57:11,606;C;J;C
10:57:11,610;I;E;D
10:57:11,611;H;E;G
10:57:11,614;G;C;J
10:57:11,618;C;G;D
10:57:11,622;H;E;I
10:57:11,623;J;G;E
10:57:11,626;G;F;C
10:57:11,627;I;J;H
10:57:11,629;F;I;H
10:57:11,633;B;J;B
10:57:11,634;I;J;J
10:57:11,638;B;E;E
10:57:11,639;H;I;H
10:57:11,641;H;D;I
10:57:11,645;D;G;F
10:57:11,648;I;F;B
10:57:11,648;D;F;G
10:57:11,649;E;E;G
10:57:11,650;J;B;E
10:57:11,653;B;E;I
10:57:11,653;J;H;E
10:57:11,654;J;C;J
10:57:11,656;J;G;J
10:57:11,658;D;J;D
10:57:11,659;C;C;J
10:57:11,661;E;D;J
10:57:11,664;F;E;B
10:57:11,665;D;E;F
10:57:11,669;B;C;H
10:57:11,673;H;E;J
10:57:11,674;D;J;F
10:57:11,677;D;H;B
10:57:11,680;H;J;H
10:57:11,682;E;F;G
10:57:11,684;J;C;H
10:57:11,684;F;F;I
10:57:11,684;D;H;E
10:57:11,687;C;B;H
10:57:11,687;B;C;E
10:57:11,688;G;F;D
10:57:11,690;F;B;I
10:57:11,691;C;I;B
10:57:11,691;G;I;G
10:57:11,692;I;J;C
10:57:11,696;C;D;E
10:57:11,698;G;E;F
10:57:11,700;G;C;C
10:57:11,704;C;J;G
10:57:11,705;C;F;E
10:57:11,709;J;E;F
10:57:11,712;E;J;G
10:57:11,713;G;D;E
10:57:11,716;J;B;J
10:57:11,719;I;B;I
10:57:11,723;J;E;G
10:57:11,727;I;J;J
10:57:11,729;I;B;G
10:57:11,731;B;J;J
10:57:11,731;H;C;E
10:57:11,735;J;D;J
10:57:11,739;G;E;F
10:57:11,743;B;E;D
10:57:11,747;D;G;J
10:57:11,747;J;H;G
10:57:11,747;E;D;H
10:57:11,748;H;G;H
10:57:11,749;I;J;H
10:57:11,750;J;B;G
10:57:11,751;B;B;D
10:57:11,755;J;F;G
10:57:11,756;I;C;I
10:57:11,758;E;F;E
10:57:11,758;H;G;D
10:57:11,759;B;B;B
10:57:11,759;F;G;B
10:57:11,759;D;I;G
10:57:11,759;J;I;E
10:57:11,760;B;D;G
10:57:11,760;D;G;D
10:57:11,761;F;G;I
10:57:11,761;I;E;H
10:57:11,763;F;D;D
10:57:11,765;G;G;E
10:57:11,767;B;I;J
10:57:11,771;B;F;I
10:57:11,772;G;H;I
10:57:11,775;H;D;C
10:57:11,779;C;G;F
10:57:11,780;J;H;J
10:57:11,783;E;E;H
10:57:11,786;F;B;B
10:57:11,788;F;G;G
10:57:11,790;E;H;H
10:57:11,792;G;H;I
10:57:11,794;G;G;C
10:57:11,798;I;H;B
10:57:11,802;J;B;C
10:57:11,806;B;E;C
10:57:11,807;B;H;D
10:57:11,810;C;H;D
10:57:11,814;B;B;C
10:57:11,815;B;H;G
10:57:11,818;I;F;C
10:57:11,819;H;I;C
10:57:11,820;B;I;E
10:57:11,824;G;F;H
10:57:11,828;D;F;J
10:57:11,829;I;C;D
10:57:11,832;F;G;D
10:57:11,836;J;D;F
10:57:11,837;F;B;G
10:57:11,840;F;F;E
10:57:11,840;I;E;I
10:57:11,840;D;H;G
10:57:11,840;G;J;E
10:57:11,840;E;I;F
10:57:11,840;E;C;F
10:57:11,840;G;G;J
10:57:11,840;I;H;C
10:57:11,841;I;G;F
10:57:11,844;F;E;D
10:57:11,848;H;D;G
10:57:11,849;C;H;B
10:57:11,852;D;D;D
10:57:11,853;B;H;F
10:57:11,856;G;E;C
10:57:11,859;E;G;G
10:57:11,860;C;I;C
10:57:11,861;C;D;G
10:57:11,864;D;B;I
10:57:11,867;B;G;J
10:57:11,868;D;J;G
10:57:11,869;J;B;G
10:57:11,871;I;F;E
10:57:11,875;I;F;J
10:57:11,877;C;G;B
10:57:11,879;B;J;J
10:57:11,883;I;C;J
10:57:11,887;J;G;I
10:57:11,888;H;F;E
10:57:11,888;E;F;F
10:57:11,888;H;E;J
10:57:11,888;I;C;B
10:57:11,888;E;F;J
10:57:11,891;F;H;G
10:57:11,895;J;C;I
10:57:11,899;E;H;H
10:57:11,900;H;F;F
10:57:11,903;E;C;B
10:57:11,904;H;H;H
10:57:11,907;I;I;B
10:57:11,910;E;D;D
10:57:11,910;F;D;G
10:57:11,910;F;C;C
10:57:11,911;I;B;H
10:57:11,912;I;B;D
10:57:11,915;B;J;J
10:57:11,916;J;C;C
10:57:11,919;I;H;C
10:57:11,923;F;H;G
10:57:11,924;B;J;E
10:57:11,927;I;D;B
10:57:11,930;D;D;D
10:57:11,932;I;E;J
10:57:11,934;C;H;G
10:57:11,934;F;B;F
10:57:11,935;D;J;H
10:57:11,936;G;G;J
10:57:11,938;H;D;H
10:57:11,940;H;C;E
10:57:11,944;C;G;E
10:57:11,948;F;C;G
10:57:11,949;B;C;B
10:57:11,952;C;C;I
10:57:11,955;I;F;I
10:57:11,955;I;E;J
10:57:11,957;B;D;B
10:57:11,960;B;E;G
10:57:11,962;B;I;C
10:57:11,964;D;B;D
10:57:11,964;F;H;C
10:57:11,964;F;E;I
10:57:11,964;C;H;B
10:57:11,968;F;J;C
10:57:11,968;C;I;D
10:57:11,968;H;F;H
10:57:11,972;B;F;G
10:57:11,973;G;J;I
10:57:11,976;I;H;H
10:57:11,976;G;D;F
10:57:11,977;D;J;B
10:57:11,980;B;J;F
10:57:11,983;D;I;D
10:57:11,985;E;D;B
10:57:11,988;D;J;G
10:57:11,988;B;F;E
10:57:11,990;H;B;E
10:57:11,990;E;D;J
10:57:11,996;J;B;F
10:57:12,000;G;I;D
10:57:12,004;I;J;D
10:57:12,004;J;C;B
10:57:12,004;H;G;D
10:57:12,005;F;F;E
10:57:12,009;H;B;I
10:57:12,010;D;H;C
10:57:12,012;H;E;G
10:57:12,012;E;C;G
10:57:12,012;I;C;H
10:57:12,013;D;G;C
10:57:12,016;F;D;I
10:57:12,017;F;F;I
10:57:12,018;E;E;H
10:57:12,019;I;H;B
10:57:12,019;C;J;F
10:57:12,020;H;F;I
10:57:12,024;B;F;J
10:57:12,028;J;H;G
10:57:12,030;C;I;I
10:57:12,032;D;B;J
10:57:12,036;G;G;H
10:57:12,039;F;H;H
10:57:12,041;B;E;E
10:57:12,043;C;B;C
10:57:12,047;F;J;J
10:57:12,048;C;H;D
10:57:12,051;D;J;C
10:57:12,055;C;J;G
10:57:12,059;E;C;I
10:57:12,060;I;G;B
10:57:12,063;F;E;H
10:57:12,067;H;E;J
10:57:12,068;H;I;C
10:57:12,071;G;C;J
10:57:12,075;G;F;I
10:57:12,076;F;E;I
10:57:12,078;I;G;E
10:57:12,079;E;I;G
10:57:12,082;I;B;I
10:57:12,084;D;D;H
10:57:12,086;C;F;D
10:57:12,090;J;F;C
10:57:12,092;I;J;E
10:57:12,093;B;E;G
10:57:12,094;I;J;H
10:57:12,095;H;D;E
10:57:12,099;C;C;J
10:57:12,102;E;H;H
10:57:12,105;D;G;G
10:57:12,109;J;E;D
10:57:12,109;B;D;I
10:57:12,110;E;E;G
10:57:12,113;E;I;B
10:57:12,117;C;F;I
10:57:12,118;D;G;E
10:57:12,121;D;I;H
10:57:12,125;H;E;C
10:57:12,126;C;F;E
10:57:12,128;D;C;C
10:57:12,130;G;D;B
10:57:12,132;E;F;F
10:57:12,134;J;C;J
10:57:12,136;B;B;H
10:57:12,140;G;H;D
10:57:12,143;B;J;E
10:57:12,144;E;H;E
10:57:12,145;G;B;I
10:57:12,149;H;J;J
10:57:12,150;G;J;G
10:57:12,152;C;I;D
10:57:12,152;I;E;D
10:57:12,154;E;G;F
10:57:12,154;G;H;D
10:57:12,155;E;H;F
10:57:12,158;H;D;D
10:57:12,162;C;C;G
10:57:12,166;C;C;C
10:57:12,168;I;H;B
10:57:12,170;I;H;J
10:57:12,174;B;E;H
10:57:12,175;B;C;F
10:57:12,177;G;G;J
10:57:12,182;G;G;C
10:57:12,185;I;G;D
10:57:12,189;D;H;J
10:57:12,190;F;I;E
10:57:12,193;C;E;J
10:57:12,197;E;F;H
10:57:12,198;J;B;I
10:57:12,201;J;D;B
10:57:12,205;C;D;E
10:57:12,206;F;I;C
10:57:12,209;D;C;J
10:57:12,210;E;C;J
10:57:12,212;G;G;G
10:57:12,217;C;J;H
10:57:12,217;B;I;I
10:57:12,218;H;B;E
10:57:12,218;B;I;F
10:57:12,218;I;C;B
10:57:12,219;H;D;D
10:57:12,219;D;B;D
10:57:12,220;D;J;J
10:57:12,220;D;G;F
10:57:12,221;D;F;C
10:57:12,221;H;I;F
10:57:12,225;C;G;F
10:57:12,226;J;D;E
10:57:12,228;J;G;G
10:57:12,232;F;H;D
10:57:12,234;F;F;D
10:57:12,236;C;J;G
10:57:12,240;J;G;C
10:57:12,242;G;C;E
10:57:12,244;B;G;J
10:57:12,245;F;I;H
10:57:12,247;F;B;C
10:57:12,249;D;G;G
10:57:12,252;I;H;F
10:57:12,255;H;G;C
10:57:12,257;C;G;I
10:57:12,258;G;H;I
10:57:12,259;J;E;F
10:57:12,263;E;J;D
10:57:12,265;C;I;D
10:57:12,267;B;C;H
10:57:12,271;G;I;J
10:57:12,272;H;D;I
10:57:12,275;H;G;F
10:57:12,276;B;H;F
10:57:12,279;E;B;G
10:57:12,283;F;J;B
10:57:12,284;D;H;H
10:57:12,287;H;I;G
10:57:12,290;D;E;B
10:57:12,292;H;F;H
10:57:12,294;H;I;J
10:57:12,298;H;B;B
10:57:12,300;I;F;C
10:57:12,302;E;G;C
10:57:12,303;H;C;C
10:57:12,306;F;G;F
10:57:12,310;D;D;G
10:57:12,311;D;G;H
10:57:12,313;C;F;E
10:57:12,313;J;I;I
10:57:12,314;D;J;G
10:57:12,318;F;D;J
10:57:12,322;H;C;H
10:57:12,323;C;E;J
10:57:12,325;H;F;G
10:57:12,327;H;E;J
10:57:12,329;H;E;H
10:57:12,334;F;E;G
10:57:12,335;C;G;F
10:57:12,337;C;F;I
10:57:12,341;G;J;E
10:57:12,342;I;H;C
10:57:12,345;J;E;H
10:57:12,346;B;C;I
10:57:12,349;F;F;D
10:57:12,350;D;H;D
10:57:12,353;C;D;J
10:57:12,357;B;H;D
10:57:12,361;E;J;E
10:57:12,362;J;D;E
10:57:12,365;I;C;C
10:57:12,365;J;C;J
10:57:12,366;B;C;E
10:57:12,370;B;F;E
10:57:12,373;D;J;F
10:57:12,374;I;E;G
10:57:12,377;E;E;I
10:57:12,381;I;C;G
10:57:12,382;C;G;J
10:57:12,383;B;C;I
10:57:12,383;H;H;D
10:57:12,383;C;G;H
10:57:12,384;B;D;B
10:57:12,384;H;I;H
10:57:12,384;J;H;G
10:57:12,384;E;G;B
10:57:12,384;D;C;I
10:57:12,385;F;I;G
10:57:12,388;G;B;E
10:57:12,390;E;H;E
10:57:12,392;I;I;G
10:57:12,396;I;F;E
10:57:12,398;B;I;G
10:57:12,400;C;F;I
10:57:12,404;F;D;G
10:57:12,407;B;B;F
10:57:12,408;I;G;J
10:57:12,409;I;B;G
10:57:12,412;J;G;E
10:57:12,414;I;D;D
10:57:12,415;C;F;H
10:57:12,416;I;C;B
10:57:12,420;D;B;D
10:57:12,424;J;C;H
10:57:12,424;E;J;I
10:57:12,424;J;D;D
10:57:12,424;B;C;D
10:57:12,425;I;J;C
10:57:12,429;E;B;F
10:57:12,429;D;C;J
10:57:12,430;D;E;D
10:57:12,431;G;H;I
10:57:12,431;G;I;J
10:57:12,431;F;C;I
10:57:12,433;G;I;D
10:57:12,437;C;B;H
10:57:12,441;F;B;E
10:57:12,442;I;H;J
10:57:12,442;J;F;D
10:57:12,447;F;J;H
10:57:12,450;F;H;D
10:57:12,451;B;C;D
