TimeStamp;Source1;Source2;Source3
10:56:58,958;E;C;J
10:56:58,961;F;E;J
10:56:58,965;C;G;J
10:56:58,967;G;G;J
10:56:58,967;B;C;J
10:56:58,969;E;G;J
10:56:58,969;G;I;J
10:56:58,970;D;J;J
10:56:58,973;F;B;J
10:56:58,974;H;J;J
10:56:58,977;C;E;J
10:56:58,979;J;B;J
10:56:58,979;J;B;J
10:56:58,979;D;G;J
10:56:58,981;E;C;J
10:56:58,985;B;D;J
10:56:58,985;I;C;J
10:56:58,986;H;G;J
10:56:58,988;F;J;J
10:56:58,993;B;E;J
10:56:58,993;D;G;J
10:56:58,993;C;F;J
10:56:58,993;D;H;J
10:56:58,994;E;D;J
10:56:58,997;J;D;J
10:56:58,997;C;I;J
10:56:58,998;F;J;J
10:56:59,000;E;E;J
10:56:59,005;C;H;J
10:56:59,009;I;D;J
10:56:59,010;F;B;J
10:56:59,013;G;E;J
10:56:59,016;H;I;J
10:56:59,020;C;E;J
10:56:59,021;C;C;J
10:56:59,025;B;D;J
10:56:59,028;J;I;J
10:56:59,029;D;B;J
10:56:59,031;J;F;J
10:56:59,031;D;J;J
10:56:59,032;G;B;J
10:56:59,035;I;B;J
10:56:59,035;G;C;J
10:56:59,037;B;I;J
10:56:59,040;E;B;J
10:56:59,040;C;F;J
10:56:59,044;G;J;J
10:56:59,045;D;I;J
10:56:59,046;H;D;J
10:56:59,047;I;C;J
10:56:59,047;F;D;J
10:56:59,048;E;I;J
10:56:59,048;F;H;J
10:56:59,049;C;G;J
10:56:59,053;G;G;J
10:56:59,055;F;G;J
10:56:59,057;C;I;J
10:56:59,061;B;G;J
10:56:59,065;B;C;J
10:56:59,067;G;I;J
10:56:59,069;G;E;J
10:56:59,069;C;I;J
10:56:59,071;I;G;J
10:56:59,071;E;F;J
10:56:59,071;B;G;J
10:56:59,073;F;C;J
10:56:59,077;G;J;J
10:56:59,078;H;I;J
10:56:59,082;G;C;J
10:56:59,082;B;C;J
10:56:59,083;G;H;J
10:56:59,083;I;B;J
10:56:59,087;J;F;J
10:56:59,087;G;B;J
10:56:59,088;F;D;J
10:56:59,088;D;C;J
10:56:59,088;C;G;J
10:56:59,088;E;H;J
10:56:59,089;F;D;J
10:56:59,089;B;D;J
10:56:59,089;C;J;J
10:56:59,089;H;I;J
10:56:59,094;F;G;J
10:56:59,097;F;F;J
10:56:59,097;B;E;J
10:56:59,099;F;I;J
10:56:59,101;E;J;J
10:56:59,101;F;D;J
10:56:59,103;F;E;J
10:56:59,103;I;B;J
10:56:59,106;F;D;J
10:56:59,110;F;I;J
10:56:59,111;I;E;J
10:56:59,112;H;F;J
10:56:59,113;C;C;J
10:56:59,113;E;G;J
10:56:59,114;I;I;J
10:56:59,117;E;E;J
10:56:59,118;C;I;J
10:56:59,121;B;B;J
10:56:59,125;J;E;J
10:56:59,126;H;C;J
10:56:59,129;B;H;J
10:56:59,130;J;G;J
10:56:59,132;H;G;J
10:56:59,132;H;C;J
10:56:59,136;D;D;J
10:56:59,136;F;E;J
10:56:59,138;G;J;J
10:56:59,141;F;I;J
10:56:59,145;J;G;J
10:56:59,146;B;H;J
10:56:59,148;I;C;J
10:56:59,149;J;I;J
10:56:59,149;C;E;J
10:56:59,149;E;F;J
10:56:59,152;G;G;J
10:56:59,154;B;E;J
10:56:59,156;C;H;J
10:56:59,161;E;I;J
10:56:59,162;B;H;J
10:56:59,164;I;H;J
10:56:59,168;B;E;J
10:56:59,169;H;E;J
10:56:59,171;H;F;J
10:56:59,175;J;I;J
10:56:59,179;H;C;J
10:56:59,180;J;F;J
10:56:59,180;J;B;J
10:56:59,180;E;F;J
10:56:59,180;I;H;J
10:56:59,180;G;H;J
10:56:59,180;C;G;J
10:56:59,183;E;H;J
10:56:59,188;C;G;J
10:56:59,192;F;D;J
10:56:59,193;D;D;J
10:56:59,196;B;C;J
10:56:59,200;G;J;J
10:56:59,201;F;H;J
10:56:59,204;G;G;J
10:56:59,207;H;B;J
10:56:59,209;E;D;J
10:56:59,212;G;G;J
10:56:59,216;J;E;J
10:56:59,216;G;F;J
10:56:59,219;E;G;J
10:56:59,219;J;E;J
10:56:59,219;G;H;J
10:56:59,220;I;F;J
10:56:59,223;J;C;J
10:56:59,225;J;J;J
10:56:59,227;E;J;J
10:56:59,229;I;D;J
10:56:59,231;I;H;J
10:56:59,232;H;F;J
10:56:59,233;C;C;J
10:56:59,237;E;G;J
10:56:59,241;I;E;J
10:56:59,241;I;J;J
10:56:59,241;E;H;J
10:56:59,241;H;G;J
10:56:59,241;D;G;J
10:56:59,246;I;I;J
10:56:59,247;G;J;J
10:56:59,250;F;G;J
10:56:59,250;H;B;J
10:56:59,250;I;J;J
10:56:59,250;B;J;J
10:56:59,250;F;D;J
10:56:59,250;D;F;J
10:56:59,250;C;G;J
10:56:59,250;B;F;J
10:56:59,250;J;G;J
10:56:59,250;C;C;J
10:56:59,250;D;G;J
10:56:59,255;J;E;J
10:56:59,255;E;E;J
10:56:59,255;I;D;J
10:56:59,255;H;D;J
10:56:59,260;E;J;J
10:56:59,262;B;E;J
10:56:59,264;C;H;J
10:56:59,265;B;J;J
10:56:59,266;E;I;J
10:56:59,268;H;E;J
10:56:59,268;E;I;J
10:56:59,268;D;D;J
10:56:59,268;C;E;J
10:56:59,268;J;E;J
10:56:59,272;J;D;J
10:56:59,276;J;D;J
10:56:59,277;D;G;J
10:56:59,280;F;I;J
10:56:59,284;J;J;J
10:56:59,285;J;H;J
10:56:59,288;F;B;J
10:56:59,291;E;E;J
10:56:59,292;H;E;J
10:56:59,293;J;D;J
10:56:59,294;G;F;J
10:56:59,299;J;H;J
10:56:59,303;C;H;J
10:56:59,303;G;C;J
10:56:59,303;C;I;J
10:56:59,303;D;F;J
10:56:59,307;B;C;J
10:56:59,308;D;E;J
10:56:59,310;F;J;J
10:56:59,311;C;E;J
10:56:59,312;H;G;J
10:56:59,316;F;F;J
10:56:59,317;F;G;J
10:56:59,320;G;C;J
10:56:59,320;C;F;J
10:56:59,324;H;E;J
10:56:59,325;H;F;J
10:56:59,328;C;G;J
10:56:59,332;D;J;J
10:56:59,333;I;B;J
10:56:59,336;C;D;J
10:56:59,336;H;J;J
10:56:59,336;B;E;J
10:56:59,337;G;C;J
10:56:59,337;F;E;J
10:56:59,342;H;C;J
10:56:59,345;E;F;J
10:56:59,347;F;F;J
10:56:59,350;I;C;J
10:56:59,353;B;G;J
10:56:59,355;E;D;J
10:56:59,357;C;J;J
10:56:59,361;D;J;J
10:56:59,361;F;E;J
10:56:59,362;I;H;J
10:56:59,366;G;G;J
10:56:59,370;J;C;J
10:56:59,371;G;F;J
10:56:59,374;J;E;J
10:56:59,377;E;F;J
10:56:59,378;F;E;J
10:56:59,379;I;C;J
10:56:59,379;G;C;J
10:56:59,381;H;C;J
10:56:59,383;E;C;J
10:56:59,384;G;E;J
10:56:59,384;D;E;J
10:56:59,384;H;C;J
10:56:59,385;E;C;J
10:56:59,387;C;J;J
10:56:59,387;D;J;J
10:56:59,389;H;H;J
10:56:59,390;C;F;J
10:56:59,390;H;C;J
10:56:59,392;H;B;J
10:56:59,397;D;J;J
10:56:59,398;I;D;J
10:56:59,399;D;G;J
10:56:59,401;H;C;J
10:56:59,405;G;D;J
10:56:59,406;I;I;J
10:56:59,407;G;J;J
10:56:59,408;E;I;J
10:56:59,409;F;F;J
10:56:59,409;F;C;J
10:56:59,409;C;B;J
10:56:59,411;G;B;J
10:56:59,413;D;G;J
10:56:59,417;B;B;J
10:56:59,417;H;H;J
10:56:59,418;G;F;J
10:56:59,423;E;I;J
10:56:59,427;H;B;J
10:56:59,428;C;E;J
10:56:59,431;C;D;J
10:56:59,432;B;C;J
10:56:59,435;G;J;J
10:56:59,435;C;C;J
10:56:59,435;J;B;J
10:56:59,438;C;J;J
10:56:59,439;B;G;J
10:56:59,442;I;H;J
10:56:59,446;H;G;J
10:56:59,446;I;D;J
10:56:59,447;B;D;J
10:56:59,450;F;B;J
10:56:59,450;G;B;J
10:56:59,452;J;G;J
10:56:59,455;I;G;J
10:56:59,459;E;E;J
10:56:59,460;D;E;J
10:56:59,463;B;B;J
10:56:59,467;D;I;J
10:56:59,471;C;G;J
10:56:59,472;I;H;J
10:56:59,475;E;C;J
10:56:59,478;H;C;J
10:56:59,479;B;D;J
10:56:59,479;I;D;J
10:56:59,480;J;I;J
10:56:59,483;B;C;J
10:56:59,486;B;G;J
10:56:59,488;B;E;J
10:56:59,490;B;C;J
10:56:59,490;E;B;J
10:56:59,494;H;I;J
10:56:59,498;J;J;J
10:56:59,499;D;F;J
10:56:59,500;H;I;J
10:56:59,500;D;E;J
10:56:59,500;D;F;J
10:56:59,502;D;E;J
10:56:59,504;E;F;J
10:56:59,505;B;D;J
10:56:59,505;H;B;J
10:56:59,505;I;F;J
10:56:59,508;C;G;J
10:56:59,508;H;J;J
10:56:59,508;G;B;J
10:56:59,508;C;J;J
10:56:59,508;G;B;J
10:56:59,508;I;C;J
10:56:59,509;H;C;J
10:56:59,512;B;B;J
10:56:59,512;J;E;J
10:56:59,512;B;J;J
10:56:59,513;C;E;J
10:56:59,515;H;C;J
10:56:59,519;B;C;J
10:56:59,519;I;J;J
10:56:59,519;J;J;J
10:56:59,520;C;I;J
10:56:59,524;C;H;J
10:56:59,527;I;H;J
10:56:59,527;E;B;J
10:56:59,529;H;G;J
10:56:59,532;J;I;J
10:56:59,532;E;H;J
10:56:59,532;J;B;J
10:56:59,536;D;I;J
10:56:59,537;B;F;J
10:56:59,539;I;G;J
10:56:59,540;B;B;J
10:56:59,540;I;B;J
10:56:59,540;G;E;J
10:56:59,540;F;C;J
10:56:59,543;I;G;J
10:56:59,544;C;C;J
10:56:59,547;C;I;J
10:56:59,551;G;G;J
10:56:59,552;H;E;J
10:56:59,555;H;E;J
10:56:59,556;J;I;J
10:56:59,559;F;C;J
10:56:59,559;I;J;J
10:56:59,559;G;F;J
10:56:59,560;B;E;J
10:56:59,563;D;F;J
10:56:59,563;C;E;J
10:56:59,563;I;D;J
10:56:59,565;J;J;J
10:56:59,565;H;J;J
10:56:59,565;B;E;J
10:56:59,568;J;D;J
10:56:59,572;J;F;J
10:56:59,576;D;D;J
10:56:59,576;B;B;J
10:56:59,578;H;J;J
10:56:59,580;J;G;J
10:56:59,583;J;F;J
10:56:59,583;F;F;J
10:56:59,584;D;J;J
10:56:59,585;H;B;J
10:56:59,588;J;E;J
10:56:59,591;G;E;J
10:56:59,592;H;G;J
10:56:59,593;J;G;J
10:56:59,595;D;J;J
10:56:59,597;E;I;J
10:56:59,597;B;H;J
10:56:59,600;B;B;J
10:56:59,602;H;J;J
10:56:59,606;F;D;J
10:56:59,610;E;F;J
10:56:59,611;E;C;J
10:56:59,614;E;I;J
10:56:59,615;G;D;J
10:56:59,617;G;J;J
10:56:59,618;E;D;J
10:56:59,618;J;E;J
10:56:59,618;E;J;J
10:56:59,622;B;E;J
10:56:59,623;E;E;J
10:56:59,626;G;B;J
10:56:59,629;J;B;J
10:56:59,629;J;B;J
10:56:59,630;B;G;J
10:56:59,635;G;C;J
10:56:59,636;H;C;J
10:56:59,637;D;B;J
10:56:59,639;C;I;J
10:56:59,643;F;C;J
10:56:59,646;G;C;J
10:56:59,648;D;F;J
10:56:59,650;H;C;J
10:56:59,654;J;I;J
10:56:59,654;G;C;J
10:56:59,654;D;D;J
10:56:59,655;F;D;J
10:56:59,655;C;C;J
10:56:59,656;H;I;J
10:56:59,659;C;E;J
10:56:59,663;F;I;J
10:56:59,664;H;H;J
10:56:59,666;H;G;J
10:56:59,668;D;H;J
10:56:59,671;D;G;J
10:56:59,671;J;H;J
10:56:59,672;E;J;J
10:56:59,675;H;B;J
10:56:59,678;D;G;J
10:56:59,680;G;H;J
10:56:59,682;B;B;J
10:56:59,684;E;H;J
10:56:59,687;I;B;J
10:56:59,690;C;G;J
10:56:59,692;G;B;J
10:56:59,694;H;G;J
10:56:59,698;G;G;J
10:56:59,698;F;F;J
10:56:59,700;H;I;J
10:56:59,702;C;I;J
10:56:59,702;G;C;J
10:56:59,703;G;G;J
10:56:59,703;C;C;J
10:56:59,703;I;F;J
10:56:59,703;H;J;J
10:56:59,707;B;C;J
10:56:59,708;C;B;J
10:56:59,708;G;C;J
10:56:59,708;F;C;J
10:56:59,714;D;C;J
10:56:59,714;C;I;J
10:56:59,719;F;I;J
10:56:59,720;H;I;J
10:56:59,723;I;E;J
10:56:59,727;F;H;J
10:56:59,727;I;I;J
10:56:59,727;I;D;J
10:56:59,728;I;B;J
10:56:59,732;J;H;J
10:56:59,734;H;H;J
10:56:59,736;I;B;J
10:56:59,738;C;D;J
10:56:59,738;E;B;J
10:56:59,738;B;F;J
10:56:59,742;H;G;J
10:56:59,744;J;B;J
10:56:59,746;D;J;J
10:56:59,748;C;B;J
10:56:59,750;G;J;J
10:56:59,754;D;H;J
10:56:59,756;E;H;J
10:56:59,758;H;E;J
10:56:59,758;E;G;J
10:56:59,758;F;I;J
10:56:59,763;G;H;J
10:56:59,763;D;H;J
10:56:59,764;D;C;J
10:56:59,768;I;I;J
10:56:59,772;C;F;J
10:56:59,773;D;C;J
10:56:59,776;I;C;J
10:56:59,776;E;J;J
10:56:59,776;I;B;J
10:56:59,776;B;H;J
10:56:59,780;D;C;J
10:56:59,781;H;H;J
10:56:59,784;H;I;J
10:56:59,785;C;D;J
10:56:59,788;H;G;J
10:56:59,792;J;E;J
10:56:59,793;E;H;J
10:56:59,796;D;J;J
10:56:59,800;C;G;J
10:56:59,800;I;G;J
10:56:59,800;C;E;J
10:56:59,800;G;J;J
10:56:59,801;H;I;J
10:56:59,801;G;J;J
10:56:59,807;G;G;J
10:56:59,808;G;H;J
10:56:59,811;G;E;J
10:56:59,815;H;I;J
10:56:59,815;H;J;J
10:56:59,816;D;F;J
10:56:59,819;H;G;J
10:56:59,823;H;F;J
10:56:59,824;H;I;J
10:56:59,827;I;D;J
10:56:59,827;G;D;J
10:56:59,827;B;F;J
10:56:59,828;C;C;J
10:56:59,828;I;J;J
10:56:59,829;G;D;J
10:56:59,833;G;C;J
10:56:59,834;I;C;J
10:56:59,835;E;E;J
10:56:59,836;F;I;J
10:56:59,836;B;J;J
10:56:59,837;H;D;J
10:56:59,837;G;E;J
10:56:59,841;D;G;J
10:56:59,842;J;H;J
10:56:59,843;I;D;J
10:56:59,847;E;D;J
10:56:59,848;D;J;J
10:56:59,850;F;D;J
10:56:59,851;G;G;J
10:56:59,855;C;H;J
10:56:59,856;J;H;J
10:56:59,859;J;J;J
10:56:59,859;J;E;J
10:56:59,861;G;B;J
10:56:59,864;B;I;J
10:56:59,868;E;B;J
10:56:59,868;J;F;J
10:56:59,868;H;H;J
10:56:59,868;G;J;J
10:56:59,868;G;C;J
10:56:59,869;J;G;J
10:56:59,872;I;I;J
10:56:59,872;G;G;J
10:56:59,876;F;B;J
10:56:59,877;H;F;J
10:56:59,879;E;H;J
10:56:59,880;D;H;J
10:56:59,882;E;D;J
10:56:59,884;J;E;J
10:56:59,885;D;D;J
10:56:59,888;I;J;J
10:56:59,892;H;I;J
10:56:59,892;H;C;J
10:56:59,893;J;D;J
10:56:59,896;I;H;J
10:56:59,896;J;G;J
10:56:59,897;I;B;J
10:56:59,901;C;H;J
10:56:59,901;G;H;J
10:56:59,902;H;F;J
10:56:59,902;H;C;J
10:56:59,906;C;C;J
10:56:59,909;D;D;J
10:56:59,910;H;I;J
10:56:59,911;E;I;J
10:56:59,913;C;H;J
10:56:59,917;C;F;J
10:56:59,921;F;C;J
10:56:59,923;B;F;J
10:56:59,926;I;G;J
10:56:59,929;E;B;J
10:56:59,931;F;D;J
10:56:59,933;D;G;J
10:56:59,937;G;G;J
10:56:59,937;E;E;J
10:56:59,937;C;H;J
10:56:59,941;D;I;J
10:56:59,945;E;E;J
10:56:59,946;D;G;J
10:56:59,946;G;E;J
10:56:59,949;B;J;J
10:56:59,950;G;C;J
10:56:59,950;E;D;J
10:56:59,955;C;E;J
10:56:59,955;G;B;J
10:56:59,956;I;F;J
10:56:59,958;G;G;J
10:56:59,959;J;G;J
10:56:59,959;E;I;J
10:56:59,962;H;F;J
10:56:59,964;B;H;J
10:56:59,966;C;F;J
10:56:59,970;E;I;J
10:56:59,972;B;G;J
10:56:59,974;E;J;J
10:56:59,974;E;F;J
10:56:59,974;D;E;J
10:56:59,976;J;G;J
10:56:59,979;E;B;J
10:56:59,983;H;H;J
10:56:59,985;C;F;J
10:56:59,987;B;B;J
10:56:59,991;H;B;J
10:56:59,991;J;B;J
10:56:59,991;E;F;J
10:56:59,991;E;D;J
10:56:59,991;F;C;J
10:56:59,992;F;J;J
10:56:59,992;F;I;J
10:56:59,992;G;J;J
10:56:59,996;G;B;J
10:57:00,000;B;C;J
10:57:00,001;I;F;J
10:57:00,003;J;H;J
10:57:00,007;C;I;J
10:57:00,007;I;E;J
10:57:00,007;F;J;J
10:57:00,009;G;B;J
10:57:00,012;D;J;J
10:57:00,016;C;I;J
10:57:00,017;G;E;J
10:57:00,020;E;J;J
10:57:00,024;F;D;J
10:57:00,028;C;E;J
10:57:00,029;B;J;J
10:57:00,032;B;I;J
10:57:00,035;J;F;J
10:57:00,037;D;F;J
10:57:00,037;F;D;J
10:57:00,039;B;I;J
10:57:00,043;E;H;J
10:57:00,045;D;J;J
10:57:00,047;B;C;J
10:57:00,051;E;B;J
10:57:00,052;B;J;J
10:57:00,055;J;F;J
10:57:00,055;G;I;J
10:57:00,055;J;H;J
10:57:00,059;E;D;J
10:57:00,060;H;F;J
10:57:00,063;E;B;J
10:57:00,067;D;C;J
10:57:00,067;H;C;J
10:57:00,067;E;C;J
10:57:00,068;F;H;J
10:57:00,068;H;D;J
10:57:00,068;C;E;J
10:57:00,068;G;F;J
10:57:00,073;D;I;J
10:57:00,077;B;I;J
10:57:00,078;C;E;J
10:57:00,081;B;F;J
10:57:00,081;H;D;J
10:57:00,082;E;E;J
10:57:00,083;F;C;J
10:57:00,086;J;F;J
10:57:00,090;D;I;J
10:57:00,092;I;J;J
10:57:00,094;H;J;J
10:57:00,094;I;G;J
10:57:00,098;C;C;J
10:57:00,102;B;H;J
10:57:00,102;J;F;J
10:57:00,102;J;J;J
10:57:00,103;F;C;J
10:57:00,106;J;E;J
10:57:00,110;C;J;J
10:57:00,110;C;E;J
10:57:00,110;G;D;J
10:57:00,111;F;G;J
10:57:00,112;B;J;J
10:57:00,113;F;E;J
10:57:00,115;E;D;J
10:57:00,115;D;D;J
10:57:00,116;D;F;J
10:57:00,116;J;I;J
10:57:00,117;E;B;J
10:57:00,120;D;I;J
10:57:00,124;B;D;J
10:57:00,124;H;I;J
10:57:00,125;D;B;J
10:57:00,127;H;B;J
10:57:00,132;F;F;J
10:57:00,135;I;B;J
10:57:00,137;H;C;J
10:57:00,139;H;E;J
10:57:00,140;B;H;J
10:57:00,141;D;E;J
10:57:00,141;J;G;J
10:57:00,143;B;F;J
10:57:00,144;I;E;J
10:57:00,148;D;B;J
10:57:00,151;H;B;J
10:57:00,152;J;J;J
10:57:00,154;E;G;J
10:57:00,156;J;E;J
10:57:00,158;C;D;J
10:57:00,159;F;G;J
10:57:00,159;B;G;J
10:57:00,164;C;I;J
10:57:00,165;G;B;J
10:57:00,165;J;I;J
10:57:00,165;F;G;J
10:57:00,165;H;B;J
10:57:00,170;F;D;J
10:57:00,171;J;I;J
10:57:00,173;G;C;J
10:57:00,175;J;G;J
10:57:00,176;B;B;J
10:57:00,180;H;E;J
10:57:00,181;D;G;J
10:57:00,182;C;H;J
10:57:00,183;F;H;J
10:57:00,183;J;H;J
10:57:00,186;C;C;J
10:57:00,190;D;F;J
10:57:00,192;C;I;J
10:57:00,194;F;B;J
10:57:00,198;G;I;J
10:57:00,202;J;C;J
10:57:00,203;H;B;J
10:57:00,203;D;G;J
10:57:00,206;J;D;J
10:57:00,207;H;G;J
10:57:00,210;G;G;J
10:57:00,211;J;I;J
10:57:00,213;F;I;J
10:57:00,214;I;C;J
10:57:00,217;F;J;J
10:57:00,218;I;E;J
10:57:00,221;G;D;J
10:57:00,221;C;F;J
10:57:00,222;J;F;J
10:57:00,226;J;I;J
10:57:00,230;I;G;J
10:57:00,231;I;C;J
10:57:00,234;F;G;J
10:57:00,238;F;H;J
10:57:00,238;E;D;J
10:57:00,238;I;B;J
10:57:00,238;B;E;J
10:57:00,238;H;G;J
10:57:00,238;J;J;J
10:57:00,238;E;C;J
10:57:00,238;H;F;J
10:57:00,239;C;E;J
10:57:00,239;H;I;J
10:57:00,239;E;E;J
10:57:00,244;I;C;J
10:57:00,245;C;J;J
10:57:00,248;D;D;J
10:57:00,252;C;I;J
10:57:00,253;H;I;J
10:57:00,256;G;G;J
10:57:00,256;J;C;J
10:57:00,257;G;D;J
10:57:00,257;B;C;J
10:57:00,261;G;G;J
10:57:00,262;G;C;J
10:57:00,264;H;G;J
10:57:00,268;I;J;J
10:57:00,269;E;E;J
10:57:00,272;G;G;J
10:57:00,274;E;H;J
10:57:00,274;E;G;J
10:57:00,276;F;J;J
10:57:00,280;F;F;J
10:57:00,281;B;F;J
10:57:00,284;E;F;J
10:57:00,288;G;J;J
10:57:00,289;B;E;J
10:57:00,291;G;D;J
10:57:00,295;G;B;J
10:57:00,296;F;F;J
10:57:00,297;F;J;J
10:57:00,301;E;B;J
10:57:00,305;B;D;J
10:57:00,307;G;D;J
10:57:00,309;D;I;J
10:57:00,313;H;C;J
10:57:00,317;E;I;J
10:57:00,318;F;F;J
10:57:00,321;B;B;J
10:57:00,325;I;G;J
10:57:00,326;E;H;J
10:57:00,329;I;B;J
10:57:00,333;D;C;J
10:57:00,337;C;G;J
10:57:00,337;H;J;J
10:57:00,338;D;C;J
10:57:00,341;I;G;J
10:57:00,345;B;J;J
10:57:00,349;F;J;J
10:57:00,350;H;B;J
10:57:00,353;I;I;J
10:57:00,357;B;D;J
10:57:00,358;I;B;J
10:57:00,360;J;C;J
10:57:00,364;J;H;J
10:57:00,368;D;D;J
10:57:00,370;H;C;J
10:57:00,372;E;I;J
10:57:00,376;G;D;J
10:57:00,377;C;H;J
10:57:00,380;I;C;J
10:57:00,384;B;D;J
10:57:00,384;J;I;J
10:57:00,384;F;E;J
10:57:00,384;F;C;J
10:57:00,385;I;C;J
10:57:00,385;J;C;J
10:57:00,387;I;G;J
10:57:00,388;F;C;J
10:57:00,388;G;H;J
10:57:00,388;F;D;J
10:57:00,389;C;I;J
10:57:00,389;I;I;J
10:57:00,389;H;B;J
10:57:00,394;D;C;J
10:57:00,397;H;H;J
10:57:00,402;B;G;J
10:57:00,405;I;G;J
10:57:00,407;F;H;J
10:57:00,409;F;I;J
10:57:00,411;H;E;J
10:57:00,413;E;B;J
10:57:00,417;H;G;J
10:57:00,419;D;E;J
10:57:00,422;C;E;J
10:57:00,425;B;F;J
10:57:00,426;B;E;J
10:57:00,426;B;I;J
10:57:00,430;C;D;J
10:57:00,430;H;B;J
10:57:00,432;C;F;J
10:57:00,434;G;B;J
10:57:00,434;H;C;J
10:57:00,438;H;B;J
10:57:00,440;E;E;J
10:57:00,440;G;E;J
10:57:00,440;E;G;J
10:57:00,440;G;F;J
10:57:00,440;I;J;J
10:57:00,440;B;E;J
10:57:00,441;D;E;J
10:57:00,441;C;D;J
10:57:00,441;D;F;J
10:57:00,445;F;H;J
10:57:00,449;E;E;J
10:57:00,450;I;G;J
10:57:00,454;J;F;J
10:57:00,457;E;B;J
10:57:00,458;E;I;J
10:57:00,461;I;H;J
10:57:00,465;C;I;J
10:57:00,465;J;E;J
10:57:00,465;C;E;J
10:57:00,465;H;C;J
10:57:00,466;B;F;J
10:57:00,471;G;E;J
10:57:00,475;D;B;J
10:57:00,476;H;B;J
10:57:00,479;E;H;J
10:57:00,483;J;E;J
10:57:00,487;D;B;J
10:57:00,488;J;I;J
10:57:00,491;E;I;J
10:57:00,493;D;I;J
10:57:00,493;D;H;J
10:57:00,494;E;B;J
10:57:00,498;J;E;J
10:57:00,498;B;F;J
10:57:00,499;G;I;J
10:57:00,503;G;H;J
10:57:00,506;J;E;J
10:57:00,506;G;D;J
10:57:00,508;D;E;J
10:57:00,510;J;C;J
10:57:00,514;B;G;J
10:57:00,515;D;J;J
10:57:00,518;E;C;J
10:57:00,524;E;I;J
10:57:00,526;C;I;J
10:57:00,527;I;B;J
10:57:00,528;B;G;J
10:57:00,530;J;G;J
10:57:00,534;G;C;J
10:57:00,535;B;E;J
10:57:00,538;I;E;J
10:57:00,538;J;D;J
10:57:00,542;H;B;J
10:57:00,543;D;E;J
10:57:00,546;B;G;J
10:57:00,550;I;H;J
10:57:00,550;D;E;J
10:57:00,551;F;D;J
10:57:00,554;E;E;J
10:57:00,558;J;H;J
10:57:00,559;C;I;J
10:57:00,562;I;G;J
10:57:00,562;C;G;J
10:57:00,563;B;E;J
10:57:00,564;G;C;J
10:57:00,568;J;J;J
10:57:00,569;J;F;J
10:57:00,573;E;D;J
10:57:00,576;B;E;J
10:57:00,577;B;J;J
10:57:00,580;D;J;J
10:57:00,584;F;G;J
10:57:00,585;C;E;J
10:57:00,589;C;F;J
10:57:00,589;D;G;J
10:57:00,590;H;C;J
10:57:00,592;D;J;J
10:57:00,594;H;B;J
10:57:00,597;C;H;J
10:57:00,601;D;J;J
10:57:00,601;C;B;J
10:57:00,601;B;H;J
10:57:00,601;E;I;J
10:57:00,602;D;J;J
10:57:00,602;F;D;J
10:57:00,602;J;B;J
10:57:00,605;D;C;J
10:57:00,609;J;B;J
10:57:00,610;D;C;J
10:57:00,611;B;D;J
10:57:00,611;H;F;J
10:57:00,611;B;B;J
10:57:00,612;I;B;J
10:57:00,613;F;I;J
10:57:00,616;H;D;J
10:57:00,620;I;E;J
10:57:00,621;C;E;J
10:57:00,624;J;E;J
10:57:00,628;B;H;J
10:57:00,632;J;J;J
10:57:00,633;F;D;J
10:57:00,635;E;H;J
10:57:00,636;B;B;J
10:57:00,640;H;G;J
10:57:00,640;F;I;J
10:57:00,641;C;F;J
10:57:00,642;F;H;J
10:57:00,644;I;J;J
10:57:00,646;F;I;J
10:57:00,647;C;F;J
10:57:00,649;I;H;J
10:57:00,649;E;I;J
10:57:00,651;B;D;J
10:57:00,655;E;F;J
10:57:00,655;E;C;J
10:57:00,656;H;C;J
10:57:00,656;F;E;J
10:57:00,657;I;C;J
10:57:00,658;G;D;J
10:57:00,658;F;C;J
10:57:00,658;G;C;J
10:57:00,661;G;B;J
10:57:00,662;F;I;J
10:57:00,663;G;D;J
10:57:00,667;F;C;J
10:57:00,669;D;D;J
10:57:00,671;D;H;J
10:57:00,672;C;I;J
10:57:00,672;E;G;J
10:57:00,672;B;D;J
10:57:00,672;G;G;J
10:57:00,675;E;I;J
10:57:00,677;D;G;J
10:57:00,679;E;D;J
10:57:00,683;G;B;J
10:57:00,687;C;G;J
10:57:00,687;J;F;J
10:57:00,687;I;I;J
10:57:00,687;D;E;J
10:57:00,687;C;H;J
10:57:00,688;B;B;J
10:57:00,688;D;I;J
10:57:00,688;G;E;J
10:57:00,692;F;G;J
10:57:00,695;I;I;J
10:57:00,697;G;F;J
10:57:00,699;J;J;J
10:57:00,703;B;D;J
10:57:00,703;F;B;J
10:57:00,703;F;G;J
10:57:00,705;H;G;J
10:57:00,708;B;D;J
10:57:00,711;H;G;J
10:57:00,715;F;J;J
10:57:00,717;I;F;J
10:57:00,719;D;D;J
10:57:00,719;J;B;J
10:57:00,719;E;F;J
10:57:00,723;G;G;J
10:57:00,727;C;B;J
10:57:00,729;I;C;J
10:57:00,731;I;G;J
10:57:00,735;G;H;J
10:57:00,735;E;F;J
10:57:00,735;F;J;J
10:57:00,736;F;C;J
10:57:00,736;D;H;J
10:57:00,736;E;C;J
10:57:00,741;G;D;J
10:57:00,745;H;I;J
